id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7314641528,austin,39500,2020.0,subaru,crosstrek,,,other,29.0,clean,other,JF2GTDNC0LH283507,,,,,tx
7314594273,austin,119500,2015.0,,Lamborghini Huracan,,10 cylinders,gas,1.0,clean,automatic,ZHWUC1ZF6FLA03167,4wd,sub-compact,coupe,custom,tx
7314558838,austin,15500,2001.0,ford,f-250 super duty,,8 cylinders,diesel,349000.0,clean,automatic,,4wd,,,,tx
7314523442,austin,22000,2011.0,,international 4400,good,,diesel,350000.0,clean,automatic,,,,truck,white,tx
7314429159,austin,12000,2000.0,,Freightliner,,,diesel,190.0,clean,manual,,,,,,tx
7314189306,austin,16000,2021.0,ford,echosport,new,3 cylinders,gas,300.0,clean,automatic,,fwd,sub-compact,SUV,grey,tx
7314103415,austin,14000,1970.0,chevrolet,,,,gas,1.0,clean,automatic,,,,,,tx
7313740315,austin,26990,2020.0,buick,encore gx essence sport,good,,other,38.0,clean,other,KL4MMFS29LB090291,fwd,,other,black,tx
7313737765,austin,34990,2020.0,cadillac,ct4 premium luxury,good,,gas,342.0,clean,automatic,1G6DB5RK7L0139398,rwd,,sedan,green,tx
7313658386,austin,38500,2021.0,subaru,outback,,,other,415.0,clean,other,4S4BTGND2M3161938,,,,,tx
7313520769,austin,28600,2020.0,subaru,crosstrek,,,other,318.0,clean,other,JF2GTAPCXL8240577,,,,,tx
7313419700,austin,42950,1957.0,ford,thunderbird,,,gas,0.0,clean,automatic,D7FH395195,,,coupe,,tx
7313290621,austin,18500,2004.0,ram,3500 4x4,good,6 cylinders,diesel,345911.0,clean,automatic,,4wd,,,,tx
7313261221,austin,33990,2018.0,ford,edge titanium automatic,,,gas,0.0,clean,automatic,2FMPK4K81JBB92947,4wd,,SUV,grey,tx
7313261163,austin,28990,2019.0,nissan,pathfinder sl automatic,,,gas,0.0,clean,automatic,5N1DR2MM4KC625935,4wd,,SUV,black,tx
7313261090,austin,39990,2018.0,chevrolet,tahoe lt automatic,,,gas,0.0,clean,automatic,1GNSCBKC5JR110971,rwd,,SUV,black,tx
7313261200,austin,33998,2017.0,ford,explorer platinum automatic,,,gas,0.0,clean,automatic,1FM5K8HT8HGE36977,4wd,,SUV,white,tx
7313261144,austin,32319,2018.0,jeep,grand cherokee limited automatic,,,gas,0.0,clean,automatic,1C4RJEBG5JC339879,rwd,,SUV,silver,tx
7313259679,austin,8490,1998.0,ram,2500,good,6 cylinders,diesel,403071.0,clean,automatic,,rwd,full-size,pickup,grey,tx
7313181819,austin,1850,2005.0,jeep,grand cherokee,salvage,6 cylinders,gas,315000.0,clean,automatic,,fwd,,SUV,blue,tx
7312772719,austin,40800,2021.0,honda,ridgeline sport,like new,6 cylinders,gas,688.0,clean,automatic,,,mid-size,truck,silver,tx
7312736650,austin,16672,2015.0,ford,edge,,,gas,756110.0,clean,automatic,2FMTK3G9XFBB60144,fwd,,SUV,white,tx
7312736194,austin,32900,2018.0,infiniti,qx60 base automatic,,,gas,0.0,clean,automatic,5N1DL0MM2JC506642,4wd,,SUV,white,tx
7312736130,austin,24775,2019.0,toyota,rav4 xle automatic,,,gas,0.0,clean,automatic,JTMW1RFVXKD010383,fwd,,SUV,black,tx
7312736049,austin,28973,2016.0,lexus,nx 200t automatic,,,hybrid,0.0,clean,automatic,JTJYARBZ2G2050099,fwd,,SUV,white,tx
7312736179,austin,29990,2015.0,toyota,sienna ltd automatic,,,gas,0.0,clean,automatic,5TDYK3DC7FS678169,fwd,,mini-van,grey,tx
7312736105,austin,16990,2012.0,mercedes-benz,e-class e 350 luxury bluetec automatic,,,diesel,0.0,clean,automatic,WDDHF2EB3CA575477,rwd,,sedan,,tx
7312736037,austin,40997,2017.0,ford,f-150 lariat automatic,,,gas,0.0,clean,automatic,1FTFW1EF9HKD01927,4wd,,pickup,red,tx
7312668969,austin,39500,2020.0,subaru,crosstrek,,,other,29.0,clean,other,JF2GTDNC0LH283507,,,,,tx
7312414056,austin,18500,2001.0,ford,f-250 super duty,,8 cylinders,diesel,349000.0,clean,automatic,,4wd,,,,tx
7312277284,austin,23500,2019.0,kia,niro ex automatic,,,gas,0.0,clean,automatic,KNDCC3LC6K5264874,fwd,,SUV,black,tx
7312277227,austin,46500,2015.0,chevrolet,silverado 2500hd built after aug 14 ltz automatic,,,diesel,0.0,clean,automatic,1GC1KWE83FF618807,4wd,,pickup,grey,tx
7312277316,austin,12480,2014.0,ford,taurus sel automatic,,,gas,0.0,clean,automatic,1FAHP2E85EG145905,fwd,,sedan,red,tx
7312277266,austin,45890,2016.0,ford,super duty f-250 srw lariat automatic,,,diesel,0.0,clean,automatic,1FT7W2BT3GEA64109,4wd,,pickup,grey,tx
7312225088,austin,5500,1999.0,ram,,good,6 cylinders,diesel,340000.0,clean,automatic,,rwd,full-size,truck,grey,tx
7312134123,austin,38500,2020.0,subaru,ascent,,,other,12.0,clean,other,4S4WMALD6L3405670,,,,,tx
7312098944,austin,29800,2021.0,subaru,crosstrek,,,other,708.0,clean,other,JF2GTHMC6M8285255,,,,,tx
7312010336,austin,28600,2020.0,subaru,crosstrek,,,other,318.0,clean,other,JF2GTAPCXL8240577,,,,,tx
7311840378,austin,8800,2013.0,mercedes-benz,benz c250 sport,excellent,4 cylinders,gas,118.0,clean,automatic,,rwd,full-size,sedan,black,tx
7311774994,austin,31590,2020.0,subaru,wrx premium sedan 4d,good,,gas,221.0,clean,other,JF1VA1C61L9827763,,,sedan,black,tx
7311773283,austin,29990,2020.0,subaru,brz limited coupe 2d,good,,other,963.0,clean,other,JF1ZCAC1XL9702860,rwd,,coupe,blue,tx
7311730060,austin,38500,2021.0,subaru,outback,,,other,415.0,clean,other,4S4BTGND2M3161938,,,,,tx
7311638242,austin,6980,2006.0,ford,e-150,,,gas,301316.0,clean,automatic,1FTRE14W06DA07741,rwd,full-size,other,white,tx
7311481703,austin,7500,1955.0,,plymouth belvedere,good,8 cylinders,gas,1.0,missing,automatic,,rwd,full-size,sedan,red,tx
7311422414,austin,11300,2015.0,chevrolet,silverado,,,gas,328276.0,clean,automatic,,,,,,tx
7311387448,austin,50000,2017.0,,Pro Star,like new,,diesel,500000.0,clean,manual,,,,truck,,tx
7311283030,austin,18994,2017.0,ford,transit connect van xl automatic,,,gas,0.0,clean,automatic,NM0LS7E75H1307706,fwd,,mini-van,white,tx
7311252437,austin,39590,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,728.0,clean,other,1FA6P8CF3L5183234,rwd,,coupe,blue,tx
7311252361,austin,34990,2020.0,jeep,wrangler sport s utility 2d,good,,other,131.0,clean,other,1C4GJXAG9LW342886,4wd,,other,black,tx
7311170557,austin,19950,2020.0,infiniti,qx60,,6 cylinders,gas,47.0,salvage,automatic,5N1DL0MN7LC546386,fwd,full-size,SUV,white,tx
7311006056,austin,10000,2009.0,chevrolet,silverado 2500hd,good,,diesel,332000.0,clean,automatic,,,,,white,tx
7310889980,austin,3000,2021.0,,All Makes,,,gas,1.0,parts only,other,,,,,,tx
7310822876,austin,2999,1977.0,mazda,rx-4,,,gas,9999999.0,clean,manual,LA23W136168,,,,,tx
7310776435,austin,20700,2017.0,nissan,pathfinder sl automatic,,,gas,0.0,clean,automatic,5N1DR2MM1HC674471,4wd,,SUV,white,tx
7310670055,austin,38500,2020.0,subaru,ascent,,,other,12.0,clean,other,4S4WMALD6L3405670,,,,,tx
7311810948,beaumont / port arthur,16000,1968.0,,68 Nova,good,8 cylinders,gas,25.0,clean,automatic,,rwd,,,blue,tx
7311468969,beaumont / port arthur,37990,2019.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,337.0,clean,other,1FA6P8CF8K5199377,rwd,,coupe,black,tx
7310308219,beaumont / port arthur,28590,2020.0,buick,encore gx essence sport,good,,gas,223.0,clean,other,KL4MMFSL9LB125551,fwd,,SUV,white,tx
7304679146,beaumont / port arthur,37990,2020.0,ford,f150 super cab xlt pickup,good,8 cylinders,gas,738.0,clean,other,1FTEX1C54LKF57839,,,pickup,white,tx
7302648495,beaumont / port arthur,36590,2020.0,cadillac,ct5 luxury sedan 4d,good,,gas,369.0,clean,other,1G6DM5RK2L0145717,rwd,,sedan,white,tx
7316517323,brownsville,7000,2005.0,ford,f350,,8 cylinders,diesel,350000.0,clean,automatic,,,,,,tx
7316480980,brownsville,2000,2004.0,chevrolet,silverado,good,4 cylinders,gas,1000000.0,clean,automatic,,rwd,,pickup,blue,tx
7315345328,brownsville,6450,2004.0,ford,f150,,,gas,140.0,clean,automatic,,,,,,tx
7315344859,brownsville,3950,2009.0,ford,focus,,,gas,110.0,clean,automatic,,,,,,tx
7314510810,brownsville,3950,2007.0,honda,odyssey,,,gas,150.0,clean,automatic,,,,,,tx
7314035556,brownsville,5450,2005.0,chevrolet,tahoe,,,gas,1.0,clean,automatic,,,,,,tx
7313364783,brownsville,6450,2013.0,volkswagen,passat,,,gas,170.0,clean,automatic,,,,,,tx
7313324086,brownsville,12345,2010.0,ford,focus,,,gas,120.0,clean,automatic,,,,,,tx
7313322798,brownsville,3450,2009.0,chevrolet,cobalt,,,gas,130.0,clean,automatic,,,,,,tx
7313322364,brownsville,5950,2015.0,dodge,dart,,,gas,90.0,clean,automatic,,,,,,tx
7313322074,brownsville,5950,2011.0,chevrolet,colorado,,,gas,80.0,clean,manual,,,,,,tx
7313321793,brownsville,7950,2008.0,chevrolet,suburban ltz,like new,8 cylinders,gas,210.0,clean,automatic,,rwd,,,,tx
7313321499,brownsville,6950,2013.0,chevrolet,equinox,,,gas,140.0,clean,automatic,,,,,,tx
7313321246,brownsville,3950,2007.0,honda,pilot,excellent,6 cylinders,gas,160.0,clean,automatic,,rwd,,,,tx
7313298426,brownsville,5450,2004.0,ford,f-150,,,gas,180.0,clean,automatic,,,,,,tx
7313269340,brownsville,4950,2002.0,chevrolet,avalanche,,,gas,170.0,clean,automatic,,,,,,tx
7311109304,brownsville,5950,2015.0,chevrolet,cruze,,,gas,20.0,salvage,automatic,,,,,,tx
7311106099,brownsville,5450,2011.0,dodge,charger,,,gas,65.0,salvage,automatic,,,,,,tx
7310874015,brownsville,12500,1967.0,,67 olds,,,gas,0.0,clean,automatic,,,,,,tx
7310650938,brownsville,30000,2014.0,,kenworth t680,,,diesel,800000.0,clean,manual,,,,,,tx
7308762716,brownsville,2450,2007.0,volvo,xc90,,,gas,190.0,clean,automatic,,,,,,tx
7308761992,brownsville,4950,2006.0,jeep,grand cherokee,,,gas,190.0,clean,automatic,,,,,,tx
7308761322,brownsville,4950,2009.0,nissan,murano,,,gas,140.0,clean,automatic,,,,,,tx
7308760857,brownsville,2750,2003.0,ram,,,,gas,150.0,clean,automatic,,,,,,tx
7308760292,brownsville,3950,2010.0,dodge,avenger,,,gas,160.0,clean,automatic,,,,,,tx
7308640871,brownsville,4950,2013.0,nissan,versa,,,gas,140.0,clean,automatic,,,,,,tx
7308640659,brownsville,4450,2004.0,toyota,4runner,,,gas,250.0,clean,automatic,,,,,,tx
7307739142,brownsville,2900,2014.0,chevrolet,cruze,,,gas,100.0,clean,automatic,,,,,,tx
7307520207,brownsville,2600,2000.0,chevrolet,tahoe,,,gas,320000.0,clean,automatic,,,,,,tx
7307446686,brownsville,1990,2007.0,bmw,328i,,,gas,1.0,rebuilt,automatic,,,,,,tx
7306783252,brownsville,3500,2012.0,chevrolet,sonic,excellent,4 cylinders,gas,1.0,clean,automatic,,fwd,compact,sedan,red,tx
7305492264,brownsville,22000,2013.0,volvo,670,,,diesel,455696.0,clean,manual,,,,,,tx
7305424556,brownsville,7500,2006.0,jeep,commander,excellent,8 cylinders,gas,11.0,clean,automatic,,4wd,mid-size,SUV,green,tx
7305320947,brownsville,4450,2011.0,dodge,caliber,,,gas,120.0,clean,automatic,,,,,,tx
7305320239,brownsville,6450,2010.0,honda,accord,,,gas,180.0,clean,manual,,,,,,tx
7305319736,brownsville,7450,2009.0,chevrolet,suburban,,,gas,190.0,clean,automatic,,,,,,tx
7316919640,college station,17400,1956.0,chevrolet,3500,good,6 cylinders,gas,290.0,clean,manual,3A56S014579,rwd,full-size,truck,blue,tx
7315967840,college station,6900,2003.0,chevrolet,suburban,,,gas,0.0,clean,other,,,,,,tx
7315965921,college station,6900,2002.0,toyota,sequoia,,,gas,0.0,clean,other,,,,,,tx
7312938677,college station,2495,2006.0,,scion xb,,,gas,314515.0,clean,automatic,,,,,,tx
7312937660,college station,4995,1999.0,ford,f-250,,,diesel,427000.0,clean,automatic,,,,,green,tx
7312829012,college station,17400,1956.0,chevrolet,3500,good,6 cylinders,gas,290.0,clean,manual,3A56S014579,rwd,full-size,truck,blue,tx
7309027832,college station,13800,1983.0,jeep,cj8 scrambler,good,6 cylinders,gas,500.0,clean,manual,1JCCM88E0DT017531,4wd,full-size,SUV,black,tx
7302014914,college station,33590,2020.0,,Genesis G70 2.0T Sedan 4D,good,,other,786.0,clean,other,KMTG64LA9LU056364,,,sedan,white,tx
7314829492,corpus christi,39590,2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,728.0,clean,other,1FA6P8CF3L5183234,rwd,,coupe,blue,tx
7314632736,corpus christi,6000,2002.0,ford,f350 4x4,good,8 cylinders,diesel,320000.0,clean,automatic,,4wd,full-size,truck,,tx
7312841554,corpus christi,4900,2011.0,,IC CE PB105,,,diesel,0.0,clean,other,,,,bus,yellow,tx
7312789239,corpus christi,14900,2002.0,ram,3500,excellent,6 cylinders,diesel,309260.0,clean,automatic,3B7MF33652M253834T,4wd,full-size,,,tx
7312353157,corpus christi,28590,2017.0,chevrolet,silverado 1500 regular,good,6 cylinders,gas,102.0,clean,other,1GCNCNEH7HZ206660,,,pickup,red,tx
7311439888,corpus christi,26625,2019.0,dodge,charger,,6 cylinders,gas,40.0,clean,automatic,,rwd,full-size,sedan,grey,tx
7311370722,corpus christi,7000,2007.0,lexus,is 350,,,gas,120.0,clean,automatic,,,,,,tx
7310926415,corpus christi,48000,2021.0,ram,2500,new,8 cylinders,gas,500.0,clean,manual,,4wd,full-size,truck,white,tx
7310826803,corpus christi,14900,2002.0,ram,3500,excellent,6 cylinders,diesel,309260.0,clean,automatic,3B7MF33652M253834T,4wd,full-size,,,tx
7309801048,corpus christi,14900,2002.0,ram,3500,excellent,6 cylinders,diesel,309260.0,clean,automatic,3B7MF33652M253834T,4wd,full-size,,,tx
7307299842,corpus christi,59500,1965.0,ford,mustang,excellent,8 cylinders,gas,500.0,clean,manual,,rwd,,,blue,tx
7306138994,corpus christi,14900,2002.0,ram,3500,excellent,6 cylinders,diesel,309260.0,clean,automatic,3B7MF33652M253834T,4wd,full-size,,,tx
7304684993,corpus christi,14900,2002.0,ram,3500,excellent,6 cylinders,diesel,309260.0,clean,automatic,3B7MF33652M253834T,4wd,full-size,,,tx
7304579674,corpus christi,20927,2013.0,toyota,tacoma,,6 cylinders,gas,150.0,clean,automatic,,rwd,compact,pickup,grey,tx
7303791143,corpus christi,33590,2020.0,,Genesis G70 2.0T Sedan 4D,good,,other,786.0,clean,other,KMTG64LA9LU056364,,,sedan,white,tx
7303625515,corpus christi,14900,2002.0,ram,3500,excellent,6 cylinders,diesel,309260.0,clean,automatic,3B7MF33652M253834T,4wd,full-size,,,tx
7302572551,corpus christi,14900,2002.0,ram,3500,excellent,6 cylinders,diesel,309260.0,clean,automatic,3B7MF33652M253834T,4wd,full-size,,,tx
7302201460,corpus christi,11000,2005.0,,TRACTOR,excellent,3 cylinders,diesel,400.0,clean,manual,,,,,,tx
7317070178,dallas / fort worth,12500,1957.0,ford,fairlane 500 skyliner,,8 cylinders,gas,999999.0,clean,automatic,D7RW1900866,rwd,,,,tx
7316995319,dallas / fort worth,1950,1953.0,jeep,willy,good,,gas,456677.0,clean,manual,,,compact,,green,tx
7316988950,dallas / fort worth,17500,1984.0,chevrolet,,,,gas,218.0,clean,automatic,,,,,,tx
7316987218,dallas / fort worth,3100,2007.0,toyota,scion xa,excellent,4 cylinders,gas,1.0,clean,automatic,,fwd,mid-size,SUV,silver,tx
7316951048,dallas / fort worth,2000,2003.0,chrysler,town & country,good,6 cylinders,gas,200.0,clean,automatic,,fwd,,mini-van,blue,tx
7316948973,dallas / fort worth,18995,2010.0,ford,super duty f-350 srw,excellent,8 cylinders,diesel,0.0,clean,automatic,1FTWW3BR6AEB16975,4wd,full-size,pickup,white,tx
7316942660,dallas / fort worth,59500,1972.0,chevrolet,c10,,8 cylinders,gas,999999.0,clean,automatic,CCE142Z128764,,,,,tx
7316938189,dallas / fort worth,6500,1990.0,,race car,,,other,1.0,missing,automatic,,,,,,tx
7316925650,dallas / fort worth,27500,2010.0,,2010 Peterbilt 386,excellent,other,diesel,755845.0,clean,automatic,,,,truck,white,tx
7316828707,dallas / fort worth,6000,2008.0,ford,f-150,good,6 cylinders,gas,366000.0,clean,automatic,,rwd,,pickup,white,tx
7316817921,dallas / fort worth,2650,1948.0,ford,f1,,8 cylinders,gas,1.0,missing,automatic,,rwd,,truck,,tx
7316791292,dallas / fort worth,4200,2004.0,toyota,camry,excellent,4 cylinders,gas,1558000.0,clean,automatic,,fwd,full-size,sedan,blue,tx
7316767195,dallas / fort worth,29995,2007.0,ram,3500,excellent,6 cylinders,diesel,0.0,clean,automatic,3D7MX48CX7G742985,4wd,full-size,pickup,white,tx
7316755172,dallas / fort worth,34500,1975.0,ford,bronco,excellent,8 cylinders,gas,1111111.0,clean,automatic,,4wd,full-size,SUV,green,tx
7316665103,dallas / fort worth,10997,2009.0,toyota,rav4,,6 cylinders,gas,14.0,clean,automatic,,fwd,mid-size,SUV,blue,tx
7316655169,dallas / fort worth,21399,2009.0,,freightliner century,good,6 cylinders,diesel,1001927.0,clean,manual,1FUJBBCK29LAG6141,4wd,full-size,truck,green,tx
7316654691,dallas / fort worth,11500,1999.0,ram,2500 4x4,good,6 cylinders,diesel,338000.0,clean,automatic,,4wd,,,white,tx
7316581000,dallas / fort worth,7000,2007.0,,kenworth t600,good,other,diesel,1424666.0,clean,automatic,,,full-size,truck,purple,tx
7316574031,dallas / fort worth,8500,1966.0,chevrolet,ii nova,good,6 cylinders,gas,96.0,clean,manual,,rwd,mid-size,coupe,blue,tx
7316494925,dallas / fort worth,7995,2019.0,,Tracker 500 side by side,excellent,,gas,1.0,clean,automatic,RFB19UXV4KK6R0266,4wd,,,black,tx
7316473622,dallas / fort worth,19000,2019.0,dodge,challenger gt coupe 2d,like new,6 cylinders,gas,27.0,rebuilt,automatic,,,,,,tx
7316444728,dallas / fort worth,29995,2014.0,ram,3500,excellent,,diesel,0.0,clean,automatic,3C63RPGL8EG232688,rwd,,pickup,grey,tx
7316358708,dallas / fort worth,32950,2015.0,,Freightliner Cascadia Daycab,,,diesel,602000.0,clean,manual,,,,,,tx
7316228032,dallas / fort worth,49500,2016.0,,kenworth t680,excellent,,diesel,500000.0,clean,automatic,,,,truck,,tx
7316225593,dallas / fort worth,55000,2016.0,,2016 KENWORTH T680 sleeper,excellent,,diesel,626600.0,clean,manual,,,,,white,tx
7316204892,dallas / fort worth,29000,2015.0,volvo,,,,diesel,973000.0,clean,automatic,,,,,,tx
7316174261,dallas / fort worth,29995,2006.0,volvo,semi,excellent,,gas,1.0,clean,automatic,4V4NC9TJX6N421617,,,,white,tx
7316167124,dallas / fort worth,5900,2014.0,nissan,sentra sv,excellent,4 cylinders,gas,134.0,clean,automatic,,fwd,mid-size,sedan,black,tx
7316085002,dallas / fort worth,29995,2014.0,ram,3500,excellent,,diesel,0.0,clean,automatic,3C63RPGL8EG232688,rwd,,pickup,grey,tx
7315970370,dallas / fort worth,18000,1961.0,ford,galaxie,good,8 cylinders,gas,1111111.0,clean,manual,18000,rwd,full-size,coupe,green,tx
7315961735,dallas / fort worth,5300,2008.0,dodge,nitro,,,gas,140.0,clean,automatic,,4wd,,,,tx
7315889132,dallas / fort worth,25990,2019.0,dodge,grand caravan passenger se,good,6 cylinders,gas,28.0,clean,other,2C4RDGBG7KR782806,fwd,,van,black,tx
7315877930,dallas / fort worth,10000,1966.0,chevrolet,ii nova,good,6 cylinders,gas,96.0,clean,manual,,rwd,mid-size,coupe,blue,tx
7315851220,dallas / fort worth,10000,2000.0,ford,winstar van,fair,6 cylinders,gas,1264155.0,clean,automatic,,fwd,full-size,mini-van,green,tx
7315831061,dallas / fort worth,51900,2016.0,,FREIGHTLINER Cascadia,,6 cylinders,diesel,548019.0,clean,manual,1FUJGLD58GLHD1606,,,,white,tx
7315795395,dallas / fort worth,5900,2004.0,toyota,sienna,,,gas,130.0,clean,automatic,,,,,,tx
7315791264,dallas / fort worth,6500,2008.0,honda,pilot ex-l,,,gas,170.0,clean,automatic,,,,,,tx
7315788505,dallas / fort worth,6950,2012.0,chrysler,town & country,,,gas,120.0,clean,automatic,,,,,,tx
7315782952,dallas / fort worth,4700,2010.0,dodge,nitro,,,gas,99.0,clean,automatic,,,,,,tx
7315782251,dallas / fort worth,6500,2007.0,bmw,335i,,,gas,130.0,clean,automatic,,,,,,tx
7315749976,dallas / fort worth,7500,2013.0,ford,escape,,,gas,122.0,clean,automatic,,,,,,tx
7315742305,dallas / fort worth,49500,2018.0,,hino 258,excellent,,diesel,321000.0,clean,automatic,,,,,white,tx
7315733699,dallas / fort worth,4250,2007.0,honda,cr-v ex,good,4 cylinders,gas,2.0,clean,automatic,,,,,blue,tx
7315599711,dallas / fort worth,35000,1966.0,ford,thunderbird,excellent,8 cylinders,gas,500.0,clean,automatic,,rwd,full-size,coupe,custom,tx
7315546985,dallas / fort worth,1500,1998.0,toyota,4runner sr5,good,6 cylinders,gas,335892.0,clean,automatic,,rwd,full-size,SUV,green,tx
7315518610,dallas / fort worth,28590,2019.0,chrysler,300 touring sedan 4d,good,,other,495.0,clean,other,2C3CCAAG9KH740848,rwd,,sedan,white,tx
7315496189,dallas / fort worth,7400,2011.0,cadillac,srx,,,gas,163.0,clean,automatic,,,,,,tx
7315494392,dallas / fort worth,7200,2007.0,mercedes-benz,ml350,,,gas,90.0,clean,automatic,,,,,,tx
7315482318,dallas / fort worth,8900,2008.0,audi,s4 quattro,good,8 cylinders,gas,194.0,clean,automatic,,4wd,,sedan,grey,tx
7315409047,dallas / fort worth,6000,2001.0,,freightliner,fair,other,diesel,628000.0,clean,manual,,fwd,,truck,white,tx
7315397280,dallas / fort worth,51900,2017.0,,INTERNATIONAL PROSTAR,,6 cylinders,,421906.0,clean,manual,3HSDJAPR7HN506640,,,,red,tx
7315383935,dallas / fort worth,8750,2000.0,toyota,4runner,excellent,6 cylinders,gas,320000.0,clean,automatic,JT3HN87RXY0282297,4wd,,,,tx
7315357574,dallas / fort worth,12345,1954.0,,Plymouth Belvedere,excellent,6 cylinders,gas,999999.0,clean,manual,,rwd,,,,tx
7315333474,dallas / fort worth,7850,2014.0,nissan,nv200,,,gas,102.0,rebuilt,automatic,,,,,,tx
7315326454,dallas / fort worth,4950,2007.0,nissan,xterra,good,6 cylinders,gas,127.0,clean,automatic,,rwd,mid-size,,grey,tx
7315290375,dallas / fort worth,30000,2012.0,volvo,vnl 670,good,,diesel,800000.0,clean,manual,,,,truck,,tx
7315259853,dallas / fort worth,3900,2007.0,chrysler,300,,,gas,200.0,clean,automatic,,,,,,tx
7315256992,dallas / fort worth,7000,2002.0,ford,ranger,,,gas,170.0,clean,automatic,,,,,,tx
7315253302,dallas / fort worth,35995,2014.0,ram,4500,excellent,6 cylinders,diesel,1.0,clean,manual,3C7WRLELXEG166617,4wd,,pickup,white,tx
7315248313,dallas / fort worth,6900,2008.0,lexus,is250,,,gas,154.0,clean,automatic,,,,,,tx
7315245670,dallas / fort worth,6900,2016.0,ford,e-450,,,gas,0.0,clean,other,,,,bus,white,tx
7315241885,dallas / fort worth,49141,2020.0,jeep,gladiator,,,gas,565.0,clean,automatic,,4wd,,pickup,,tx
7315240506,dallas / fort worth,2750,2011.0,nissan,versa,,,gas,222.0,clean,manual,,,,,,tx
7315203612,dallas / fort worth,49000,1955.0,,Woodill Wildfire,,,gas,137.0,clean,automatic,,rwd,,,,tx
